ingreso,carrera,idalumno,sexo,semestre,materias_cargadas,reprobadas,promedio,por_cursar,periodo
2014,Sistemas,14170222,H,6,4,2,60.50,27,2017-0
2014,Sistemas,14170222,H,7,5,0,87.60,22,2017-1
2014,Sistemas,14170222,H,8,6,0,86.83,16,2018-0
2014,Sistemas,14170222,H,9,5,1,70.50,12,2018-1
2014,Sistemas,14170222,H,10,8,0,90.00,4,2019-0
2014,Sistemas,14170222,H,11,4,0,90.75,0,2019-1
2014,Sistemas,14170223,H,1,6,0,83.17,39,2014-1
2014,Sistemas,14170223,H,2,3,1,63.00,37,2015-0
2014,Sistemas,14170223,H,3,5,0,89.00,32,2015-1
2014,Sistemas,14170223,H,4,6,0,82.50,26,2016-0
2014,Sistemas,14170223,H,5,5,3,54.88,24,2016-1
2014,Sistemas,14170223,H,6,5,0,86.00,19,2017-0
2014,Sistemas,14170223,H,7,6,0,87.67,13,2017-1
2014,Sistemas,14170223,H,8,5,0,85.60,8,2018-0
2014,Sistemas,14170223,H,9,4,2,58.50,6,2018-1
2014,Sistemas,14170223,H,10,5,1,78.67,2,2019-0
2014,Sistemas,14170223,H,11,2,0,85.00,0,2019-1
2014,Sistemas,14170224,M,1,6,1,75.71,40,2014-1
2014,Sistemas,14170224,M,2,5,1,74.33,36,2015-0
2014,Sistemas,14170224,M,3,4,0,90.00,32,2015-1
2014,Sistemas,14170224,M,4,5,1,70.83,28,2016-0
2014,Sistemas,14170224,M,5,5,0,89.40,23,2016-1
2014,Sistemas,14170224,M,6,8,0,86.12,15,2017-0
2014,Sistemas,14170224,M,7,5,0,86.40,10,2017-1
2014,Sistemas,14170224,M,8,5,0,88.40,5,2018-0
2014,Sistemas,14170224,M,9,5,0,85.40,0,2018-1
2014,Sistemas,14170225,M,1,6,2,63.12,41,2014-1
2014,Sistemas,14170225,M,2,3,0,85.67,38,2015-0
2014,Sistemas,14170225,M,3,5,0,85.20,33,2015-1
2014,Sistemas,14170225,M,4,3,1,60.25,31,2016-0
2014,Sistemas,14170225,M,5,6,0,90.67,25,2016-1
2014,Sistemas,14170226,H,1,6,0,86.50,39,2014-1
2014,Sistemas,14170227,M,1,6,0,86.83,39,2014-1
2014,Sistemas,14170227,M,2,3,0,81.00,36,2015-0
2014,Sistemas,14170227,M,3,5,1,72.67,32,2015-1
2014,Sistemas,14170227,M,4,5,2,66.00,29,2016-0
2014,Sistemas,14170227,M,5,7,0,89.71,22,2016-1
2014,Sistemas,14170227,M,6,3,2,55.00,21,2017-0
2014,Sistemas,14170227,M,7,5,0,92.80,16,2017-1
2014,Sistemas,14170227,M,8,5,1,69.83,12,2018-0
2014,Sistemas,14170228,H,1,6,1,71.86,40,2014-1
2014,Sistemas,14170228,H,2,5,1,71.33,36,2015-0
2014,Sistemas,14170228,H,3,5,0,89.00,31,2015-1
2014,Sistemas,14170228,H,5,5,2,65.29,29,2016-1
2014,Sistemas,14170228,H,6,5,0,83.20,24,2017-0
2014,Sistemas,14170228,H,7,7,1,75.62,18,2017-1
2014,Sistemas,14170228,H,8,7,1,78.25,12,2018-0
2014,Sistemas,14170228,H,9,5,0,85.20,7,2018-1
2014,Sistemas,14170229,H,1,6,2,66.62,41,2014-1
2014,Sistemas,14170229,H,2,6,0,84.33,35,2015-0
2014,Sistemas,14170229,H,3,6,0,89.50,29,2015-1
2014,Sistemas,14170229,H,4,5,0,87.00,24,2016-0
2014,Sistemas,14170229,H,5,6,3,54.22,21,2016-1
2014,Sistemas,14170230,H,1,6,1,76.29,40,2014-1
2014,Sistemas,14170230,H,2,6,2,66.62,36,2015-0
2014,Sistemas,14170230,H,3,5,2,62.43,33,2015-1
2014,Sistemas,14170231,H,1,6,2,65.75,41,2014-1
2014,Sistemas,14170231,H,2,6,2,67.50,37,2015-0
2014,Sistemas,14170231,H,3,3,0,84.33,34,2015-1
2014,Sistemas,14170231,H,5,7,1,73.38,28,2016-1
2014,Sistemas,14170231,H,6,3,0,91.67,25,2017-0
2014,Sistemas,14170231,H,7,2,0,81.00,23,2017-1
2014,Sistemas,14170232,M,1,6,1,77.00,40,2014-1
2014,Sistemas,14170232,M,2,6,0,88.17,34,2015-0
2014,Sistemas,14170232,M,3,5,1,71.33,30,2015-1
2014,Sistemas,14170232,M,4,5,0,87.60,25,2016-0
2014,Sistemas,14170233,M,1,6,1,75.43,40,2014-1
2014,Sistemas,14170233,M,2,5,0,90.40,35,2015-0
2014,Sistemas,14170233,M,3,5,2,60.86,32,2015-1
2014,Sistemas,14170233,M,4,5,1,79.50,28,2016-0
2014,Sistemas,14170233,M,5,5,1,70.17,24,2016-1
2014,Sistemas,14170233,M,6,6,0,89.33,18,2017-0
2014,Sistemas,14170233,M,7,6,0,85.83,12,2017-1
2014,Sistemas,14170233,M,8,3,1,65.50,10,2018-0
2014,Sistemas,14170234,M,1,6,0,88.67,39,2014-1
2014,Sistemas,14170234,M,2,4,0,92.50,35,2015-0
2014,Sistemas,14170234,M,3,4,1,66.40,32,2015-1
2014,Sistemas,14170234,M,4,5,3,56.00,30,2016-0
2014,Sistemas,14170234,M,5,5,0,85.20,25,2016-1
2014,Sistemas,14170234,M,6,5,2,66.57,22,2017-0
2014,Sistemas,14170234,M,7,5,1,77.67,18,2017-1
2014,Sistemas,14170234,M,8,5,2,64.71,15,2018-0
2014,Sistemas,14170234,M,11,5,0,89.20,13,2019-1
2014,Sistemas,14170234,M,12,1,0,92.00,12,2020-0
2014,Sistemas,14170235,M,1,6,0,87.33,39,2014-1
2014,Sistemas,14170235,M,2,8,1,76.22,32,2015-0
2014,Sistemas,14170235,M,3,7,1,74.75,26,2015-1
2014,Sistemas,14170235,M,4,7,0,89.29,19,2016-0
2014,Sistemas,14170235,M,5,6,0,84.17,13,2016-1
2014,Sistemas,14170235,M,6,6,1,73.14,8,2017-0
2014,Sistemas,14170235,M,7,6,2,67.12,4,2017-1
2014,Sistemas,14170235,M,8,4,2,56.17,2,2018-0
2014,Sistemas,14170235,M,9,2,2,44.75,2,2018-1
2014,Sistemas,14170235,M,10,2,2,42.00,2,2019-0
2014,Sistemas,14170235,M,11,2,0,83.00,0,2019-1
2014,Sistemas,14170236,H,1,6,1,76.14,40,2014-1
2014,Sistemas,14170236,H,2,5,2,62.57,37,2015-0
2014,Sistemas,14170236,H,3,2,0,89.00,35,2015-1
2014,Sistemas,14170236,H,4,5,0,84.40,30,2016-0
2014,Sistemas,14170236,H,5,7,0,87.57,23,2016-1
2014,Sistemas,14170236,H,6,5,1,72.00,19,2017-0
2014,Sistemas,14170236,H,7,6,0,87.00,13,2017-1
2014,Sistemas,14170236,H,8,3,0,84.00,10,2018-0
2014,Sistemas,14170236,H,9,6,2,69.25,6,2018-1
2014,Sistemas,14170236,H,10,4,1,63.80,3,2019-0
2014,Sistemas,14170236,H,11,3,0,88.00,0,2019-1
2014,Sistemas,14170237,H,1,6,0,85.17,39,2014-1
2014,Sistemas,14170237,H,2,6,2,64.12,35,2015-0
2014,Sistemas,14170237,H,3,5,0,85.80,30,2015-1
2014,Sistemas,14170237,H,4,5,2,60.43,27,2016-0
2014,Sistemas,14170237,H,5,5,2,63.57,24,2016-1
2014,Sistemas,14170237,H,6,5,0,90.60,19,2017-0
2014,Sistemas,14170237,H,7,5,0,82.80,14,2017-1
2014,Sistemas,14170237,H,8,5,0,85.00,9,2018-0
2014,Sistemas,14170238,H,1,6,0,89.17,39,2014-1
2014,Sistemas,14170238,H,2,6,2,65.88,35,2015-0
2014,Sistemas,14170238,H,3,6,2,64.75,31,2015-1
2014,Sistemas,14170238,H,4,5,0,89.00,26,2016-0
2014,Sistemas,14170238,H,5,7,0,87.00,19,2016-1
2014,Sistemas,14170238,H,6,5,2,59.29,16,2017-0
2014,Sistemas,14170238,H,7,5,2,60.71,13,2017-1
2014,Sistemas,14170238,H,8,5,2,63.00,10,2018-0
2014,Sistemas,14170238,H,9,1,0,88.00,9,2018-1
2014,Sistemas,14170238,H,10,4,0,84.25,5,2019-0
2014,Sistemas,14170238,H,11,5,2,60.14,2,2019-1
2014,Sistemas,14170238,H,12,2,1,61.67,1,2020-0
2014,Sistemas,14170239,M,1,6,0,89.67,39,2014-1
2014,Sistemas,14170240,H,1,6,1,77.00,40,2014-1
2014,Sistemas,14170240,H,2,5,0,92.60,35,2015-0
2014,Sistemas,14170240,H,3,3,0,80.33,32,2015-1
2014,Sistemas,14170240,H,4,5,3,57.62,30,2016-0
2014,Sistemas,14170240,H,5,5,1,77.33,26,2016-1
2014,Sistemas,14170240,H,6,5,1,71.83,22,2017-0
2014,Sistemas,14170240,H,7,6,0,86.67,16,2017-1
2014,Sistemas,14170241,H,1,6,3,59.67,42,2014-1
2014,Sistemas,14170241,H,2,4,2,58.33,40,2015-0
2014,Sistemas,14170241,H,3,5,0,83.20,35,2015-1
2014,Sistemas,14170241,H,4,5,0,81.80,30,2016-0
2014,Sistemas,14170241,H,5,5,1,68.00,26,2016-1
2014,Sistemas,14170241,H,6,5,0,86.80,21,2017-0
2014,Sistemas,14170241,H,7,7,2,67.44,16,2017-1
2014,Sistemas,14170241,H,8,1,1,41.50,16,2018-0
2014,Sistemas,14170241,H,9,5,1,78.67,12,2018-1
2014,Sistemas,14170241,H,10,5,1,72.17,8,2019-0
2014,Sistemas,14170241,H,11,5,1,73.83,4,2019-1
2014,Sistemas,14170241,H,12,4,2,55.33,2,2020-0
2014,Sistemas,14170242,M,1,6,1,74.14,40,2014-1
2014,Sistemas,14170242,M,2,5,0,90.00,35,2015-0
2014,Sistemas,14170242,M,3,6,2,65.12,31,2015-1
2014,Sistemas,14170242,M,5,5,0,83.00,26,2016-1
2014,Sistemas,14170242,M,6,6,1,74.71,21,2017-0
2014,Sistemas,14170242,M,7,6,2,64.75,17,2017-1
2014,Sistemas,14170242,M,8,6,0,89.17,11,2018-0
2014,Sistemas,14170242,M,9,3,0,84.33,8,2018-1
2014,Sistemas,14170242,M,10,5,0,88.40,3,2019-0
2014,Sistemas,14170242,M,11,3,2,53.80,2,2019-1
2014,Sistemas,14170242,M,12,2,3,35.00,3,2020-0
2014,Sistemas,14170243,M,1,6,0,87.17,39,2014-1
2014,Sistemas,14170243,M,2,5,1,67.17,35,2015-0
2014,Sistemas,14170244,H,1,6,0,84.83,39,2014-1
2014,Sistemas,14170244,H,2,6,0,88.67,33,2015-0
2014,Sistemas,14170244,H,3,1,0,99.00,32,2015-1
2014,Sistemas,14170244,H,4,2,0,82.00,30,2016-0
2014,Sistemas,14170244,H,5,5,3,54.12,28,2016-1
2014,Sistemas,14170244,H,6,4,0,88.75,24,2017-0
2014,Sistemas,14170244,H,7,6,0,86.50,18,2017-1
2014,Sistemas,14170244,H,8,5,2,61.29,15,2018-0
2014,Sistemas,14170244,H,9,6,2,66.88,11,2018-1
2014,Sistemas,14170244,H,11,3,1,67.25,9,2019-1
2014,Sistemas,14170244,H,12,7,0,84.86,2,2020-0
2014,Sistemas,14170245,H,1,6,0,88.83,39,2014-1
2014,Sistemas,14170245,H,2,4,2,57.50,37,2015-0
2014,Sistemas,14170245,H,3,5,0,87.00,32,2015-1
2014,Sistemas,14170245,H,4,6,1,74.71,27,2016-0
2014,Sistemas,14170245,H,5,5,0,88.20,22,2016-1
2014,Sistemas,14170245,H,6,7,1,76.00,16,2017-0
2014,Sistemas,14170245,H,7,5,0,86.40,11,2017-1
2014,Sistemas,14170245,H,8,3,1,64.00,9,2018-0
2014,Sistemas,14170245,H,9,5,0,87.60,4,2018-1
2014,Sistemas,14170245,H,10,4,0,87.00,0,2019-0
2014,Sistemas,14170246,H,1,6,2,63.25,41,2014-1
2014,Sistemas,14170246,H,2,3,1,68.25,39,2015-0
2014,Sistemas,14170246,H,3,2,0,89.50,37,2015-1
2014,Sistemas,14170246,H,5,6,1,72.71,32,2016-1
2014,Sistemas,14170246,H,6,7,0,91.43,25,2017-0
2014,Sistemas,14170246,H,7,5,0,84.40,20,2017-1
2014,Sistemas,14170246,H,8,2,1,56.33,19,2018-0
2014,Sistemas,14170246,H,9,6,2,67.62,15,2018-1
2014,Sistemas,14170246,H,10,3,0,84.67,12,2019-0
2014,Sistemas,14170246,H,11,5,2,60.86,9,2019-1
2014,Sistemas,14170246,H,12,5,1,74.17,5,2020-0
2014,Sistemas,14170247,H,1,6,0,86.83,39,2014-1
2014,Sistemas,14170247,H,2,4,0,87.50,35,2015-0
2014,Sistemas,14170247,H,3,2,0,82.00,33,2015-1
2014,Sistemas,14170247,H,4,3,2,51.20,32,2016-0
2014,Sistemas,14170247,H,5,5,0,89.80,27,2016-1
2014,Sistemas,14170247,H,6,3,2,49.20,26,2017-0
2014,Sistemas,14170247,H,7,5,2,64.14,23,2017-1
2014,Sistemas,14170248,H,1,6,0,85.00,39,2014-1
2014,Sistemas,14170248,H,2,6,1,74.86,34,2015-0
2014,Sistemas,14170248,H,3,5,0,88.00,29,2015-1
2014,Sistemas,14170248,H,4,7,0,89.86,22,2016-0
2014,Sistemas,14170248,H,5,7,0,90.86,15,2016-1
2014,Sistemas,14170248,H,6,5,2,64.86,12,2017-0
2014,Sistemas,14170248,H,7,5,2,65.29,9,2017-1
2014,Sistemas,14170248,H,8,7,3,59.50,5,2018-0
2014,Sistemas,14170248,H,9,5,0,84.40,0,2018-1
2014,Sistemas,14170249,H,1,6,3,56.11,42,2014-1
2014,Sistemas,14170249,H,2,6,2,63.88,38,2015-0
2014,Sistemas,14170249,H,3,3,2,54.80,37,2015-1
2014,Sistemas,14170249,H,4,5,0,90.20,32,2016-0
2014,Sistemas,14170249,H,5,6,2,65.50,28,2016-1
2014,Sistemas,14170249,H,6,7,0,83.29,21,2017-0
2014,Sistemas,14170249,H,7,5,0,87.80,16,2017-1
2014,Sistemas,14170249,H,8,2,0,95.00,14,2018-0
2014,Sistemas,14170249,H,9,6,0,89.50,8,2018-1
2014,Sistemas,14170249,H,10,6,0,85.67,2,2019-0
2014,Sistemas,14170249,H,11,2,0,93.00,0,2019-1
2014,Sistemas,14170250,M,1,6,0,91.67,39,2014-1
2014,Sistemas,14170250,M,2,6,0,86.33,33,2015-0
2014,Sistemas,14170250,M,3,3,1,62.00,31,2015-1
2014,Sistemas,14170250,M,4,6,1,77.00,26,2016-0
2014,Sistemas,14170250,M,5,5,0,87.00,21,2016-1
2014,Sistemas,14170250,M,6,5,0,85.80,16,2017-0
2014,Sistemas,14170250,M,7,6,2,67.75,12,2017-1
2014,Sistemas,14170250,M,8,5,3,53.38,10,2018-0
2014,Sistemas,14170250,M,9,5,2,65.14,7,2018-1
2014,Sistemas,14170250,M,10,6,0,88.33,1,2019-0
2014,Sistemas,14170250,M,11,1,2,32.00,2,2019-1
2014,Sistemas,14170250,M,12,2,1,58.33,1,2020-0
2014,Sistemas,14170251,H,1,6,1,76.43,40,2014-1
2014,Sistemas,14170251,H,2,5,2,60.14,37,2015-0
2014,Sistemas,14170251,H,3,6,0,90.50,31,2015-1
2014,Sistemas,14170251,H,4,5,0,84.20,26,2016-0
2014,Sistemas,14170251,H,5,6,0,90.00,20,2016-1
2014,Sistemas,14170251,H,6,6,2,64.62,16,2017-0
2014,Sistemas,14170251,H,7,5,0,88.00,11,2017-1
2014,Sistemas,14170251,H,8,5,0,88.80,6,2018-0
2014,Sistemas,14170251,H,9,3,0,83.67,3,2018-1
2014,Sistemas,14170251,H,10,3,2,52.40,2,2019-0
2014,Sistemas,14170251,H,11,2,1,58.00,1,2019-1
2014,Sistemas,14170251,H,12,1,2,26.33,2,2020-0
2014,Sistemas,14170252,H,1,6,0,89.50,39,2014-1
2014,Sistemas,14170252,H,2,5,0,89.40,34,2015-0
2014,Sistemas,14170252,H,3,7,0,87.86,27,2015-1
2014,Sistemas,14170252,H,4,4,0,85.50,23,2016-0
2014,Sistemas,14170252,H,5,6,1,75.14,18,2016-1
2014,Sistemas,14170253,H,1,6,0,87.17,39,2014-1
2014,Sistemas,14170253,H,2,4,2,56.17,37,2015-0
2014,Sistemas,14170254,H,1,6,3,58.22,42,2014-1
2014,Sistemas,14170254,H,2,6,0,89.17,36,2015-0
2014,Sistemas,14170254,H,3,5,0,82.40,31,2015-1
2014,Sistemas,14170254,H,4,7,0,89.71,24,2016-0
2014,Sistemas,14170254,H,5,3,2,54.40,23,2016-1
2014,Sistemas,14170254,H,6,7,0,87.29,16,2017-0
2014,Sistemas,14170254,H,7,5,1,71.83,12,2017-1
2014,Sistemas,14170254,H,8,5,0,86.60,7,2018-0
2014,Sistemas,14170254,H,9,6,1,73.57,2,2018-1
2014,Sistemas,14170254,H,10,2,0,91.50,0,2019-0
2014,Sistemas,14170255,H,1,6,0,87.33,39,2014-1
2014,Sistemas,14170255,H,2,2,1,60.33,38,2015-0
2014,Sistemas,14170255,H,3,5,3,56.75,36,2015-1
2014,Sistemas,14170255,H,4,5,0,86.20,31,2016-0
2014,Sistemas,14170255,H,5,5,1,71.67,27,2016-1
2014,Sistemas,14170255,H,6,6,1,75.00,22,2017-0
2014,Sistemas,14170256,H,1,6,0,87.50,39,2014-1
2014,Sistemas,14170256,H,2,6,0,91.00,33,2015-0
2014,Sistemas,14170257,H,1,6,0,84.00,39,2014-1
2014,Sistemas,14170257,H,2,5,0,84.40,34,2015-0
2014,Sistemas,14170257,H,3,3,2,55.20,33,2015-1
2014,Sistemas,14170257,H,4,7,0,87.29,26,2016-0
2014,Sistemas,14170257,H,5,5,0,88.20,21,2016-1
2014,Sistemas,14170257,H,6,3,0,89.67,18,2017-0
2014,Sistemas,14170257,H,7,2,3,35.40,19,2017-1
2014,Sistemas,14170257,H,8,5,0,83.40,14,2018-0
2014,Sistemas,14170257,H,9,5,0,86.00,9,2018-1
2014,Sistemas,14170257,H,10,2,0,87.00,7,2019-0
2014,Sistemas,14170257,H,11,5,1,74.33,3,2019-1
2014,Sistemas,14170257,H,12,3,0,91.67,0,2020-0
2014,Sistemas,14170258,H,1,6,0,85.83,39,2014-1
2014,Sistemas,14170259,M,1,6,0,83.50,39,2014-1
2014,Sistemas,14170259,M,2,6,0,89.83,33,2015-0
2014,Sistemas,14170259,M,3,2,0,84.00,31,2015-1
2014,Sistemas,14170259,M,4,6,0,92.00,25,2016-0
2014,Sistemas,14170259,M,5,5,1,72.67,21,2016-1
2014,Sistemas,14170259,M,6,5,0,86.80,16,2017-0
2014,Sistemas,14170259,M,7,6,2,67.12,12,2017-1
2014,Sistemas,14170259,M,8,6,1,76.29,7,2018-0
2014,Sistemas,14170259,M,9,6,0,86.67,1,2018-1
2014,Sistemas,14170259,M,10,1,0,85.00,0,2019-0
2014,Sistemas,14170260,M,1,6,2,69.50,41,2014-1
2014,Sistemas,14170260,M,2,8,1,79.56,34,2015-0
2014,Sistemas,14170260,M,3,5,1,75.67,30,2015-1
2014,Sistemas,14170260,M,4,6,2,64.25,26,2016-0
2014,Sistemas,14170260,M,5,5,0,84.00,21,2016-1
2014,Sistemas,14170261,M,1,6,0,87.00,39,2014-1
2014,Sistemas,14170261,M,2,8,0,85.88,31,2015-0
2014,Sistemas,14170261,M,3,5,0,86.20,26,2015-1
2014,Sistemas,14170261,M,4,6,0,81.67,20,2016-0
2014,Sistemas,14170261,M,5,6,0,88.67,14,2016-1
2014,Sistemas,14170262,H,1,6,0,85.50,39,2014-1
2014,Sistemas,14170262,H,2,5,0,87.00,34,2015-0
2014,Sistemas,14170263,M,1,6,2,67.75,41,2014-1
2014,Sistemas,14170263,M,2,6,0,88.83,35,2015-0
2014,Sistemas,14170263,M,3,4,0,85.25,31,2015-1
2014,Sistemas,14170263,M,4,2,0,87.50,29,2016-0
2014,Sistemas,14170263,M,5,5,0,89.80,24,2016-1
2014,Sistemas,14170263,M,6,7,0,87.00,17,2017-0
2014,Sistemas,14170263,M,7,3,2,56.20,16,2017-1
2014,Sistemas,14170263,M,8,3,0,88.33,13,2018-0
2014,Sistemas,14170263,M,10,2,1,61.00,12,2019-0
2014,Sistemas,14170263,M,11,5,1,74.17,8,2019-1
2014,Sistemas,14170263,M,12,4,0,84.25,4,2020-0
2014,Sistemas,14170264,M,1,6,0,88.67,39,2014-1
2014,Sistemas,14170265,M,1,6,3,56.67,42,2014-1
2014,Sistemas,14170265,M,2,5,2,62.43,39,2015-0
2014,Sistemas,14170265,M,3,5,0,84.60,34,2015-1
2014,Sistemas,14170265,M,4,5,0,87.40,29,2016-0
2014,Sistemas,14170265,M,5,5,3,55.88,27,2016-1
2014,Sistemas,14170265,M,6,5,2,64.57,24,2017-0
2014,Sistemas,14170265,M,7,3,2,52.40,23,2017-1
2014,Sistemas,14170265,M,8,4,2,59.50,21,2018-0
2014,Sistemas,14170265,M,9,6,0,89.33,15,2018-1
2014,Sistemas,14170265,M,10,8,0,84.88,7,2019-0
2014,Sistemas,14170265,M,11,7,0,88.00,0,2019-1
2014,Sistemas,14170266,H,1,6,1,72.86,40,2014-1
2014,Sistemas,14170266,H,2,3,3,43.67,40,2015-0
2014,Sistemas,14170266,H,3,3,1,64.25,38,2015-1
2014,Sistemas,14170266,H,4,6,2,67.62,34,2016-0
2014,Sistemas,14170266,H,5,7,1,75.62,28,2016-1
2014,Sistemas,14170266,H,6,5,2,64.57,25,2017-0
2014,Sistemas,14170266,H,7,5,2,60.86,22,2017-1
2014,Sistemas,14170266,H,8,8,0,85.12,14,2018-0
2014,Sistemas,14170266,H,9,5,2,59.29,11,2018-1
2014,Sistemas,14170266,H,10,5,1,74.17,7,2019-0
2014,Sistemas,14170267,H,1,6,0,84.00,39,2014-1
2014,Sistemas,14170267,H,2,5,1,74.17,35,2015-0
2014,Sistemas,14170267,H,3,5,0,87.20,30,2015-1
2014,Sistemas,14170267,H,4,6,1,74.43,25,2016-0
2014,Sistemas,14170267,H,5,6,2,64.75,21,2016-1
2014,Sistemas,14170267,H,6,5,0,82.60,16,2017-0
2014,Sistemas,14170267,H,7,5,0,83.20,11,2017-1
2014,Sistemas,14170267,H,8,3,0,92.67,8,2018-0
2014,Sistemas,14170267,H,9,7,0,88.00,1,2018-1
2014,Sistemas,14170267,H,10,1,0,77.00,0,2019-0
2014,Sistemas,14170268,H,1,6,0,88.50,39,2014-1
2014,Sistemas,14170268,H,2,5,1,74.67,35,2015-0
2014,Sistemas,14170268,H,3,5,0,91.60,30,2015-1
2014,Sistemas,14170268,H,4,6,2,65.88,26,2016-0
2014,Sistemas,14170269,H,1,6,0,87.33,39,2014-1
2014,Sistemas,14170269,H,2,8,1,76.44,32,2015-0
2014,Sistemas,14170269,H,3,1,0,90.00,31,2015-1
2014,Sistemas,14170270,H,1,6,0,84.83,39,2014-1
2014,Sistemas,14170270,H,2,1,0,85.00,38,2015-0
2014,Sistemas,14170270,H,3,7,0,85.57,31,2015-1
2014,Sistemas,14170270,H,4,5,1,72.50,27,2016-0
2014,Sistemas,14170270,H,5,7,0,85.43,20,2016-1
2014,Sistemas,14170270,H,6,6,0,88.50,14,2017-0
2014,Sistemas,14170270,H,7,5,1,72.67,10,2017-1
2014,Sistemas,14170270,H,8,5,1,69.67,6,2018-0
2014,Sistemas,14170270,H,9,6,0,83.67,0,2018-1
2014,Sistemas,14170271,M,1,6,2,67.00,41,2014-1
2014,Sistemas,14170271,M,2,5,0,87.40,36,2015-0
2014,Sistemas,14170271,M,3,5,1,73.33,32,2015-1
2014,Sistemas,14170272,H,1,6,0,85.50,39,2014-1
2014,Sistemas,14170272,H,2,5,1,72.67,35,2015-0
2014,Sistemas,14170272,H,3,5,3,54.50,33,2015-1
2014,Sistemas,14170272,H,4,5,2,63.57,30,2016-0
2014,Sistemas,14170272,H,5,6,0,88.83,24,2016-1
2014,Sistemas,14170272,H,6,5,0,84.60,19,2017-0
2014,Sistemas,14170272,H,7,5,0,87.60,14,2017-1
2014,Sistemas,14170272,H,8,2,1,59.00,13,2018-0
2014,Sistemas,14170272,H,9,2,0,80.00,11,2018-1
2014,Sistemas,14170272,H,10,7,0,86.43,4,2019-0
2014,Sistemas,14170272,H,11,4,0,90.50,0,2019-1
2014,Sistemas,14170273,H,1,6,0,89.17,39,2014-1
2014,Sistemas,14170273,H,2,5,2,64.71,36,2015-0
2014,Sistemas,14170273,H,3,8,0,86.62,28,2015-1
2014,Sistemas,14170273,H,4,5,1,75.00,24,2016-0
2014,Sistemas,14170273,H,5,5,0,87.40,19,2016-1
2014,Sistemas,14170273,H,6,1,1,38.50,19,2017-0
2014,Sistemas,14170274,H,1,6,0,87.00,39,2014-1
2014,Sistemas,14170274,H,2,5,0,89.00,34,2015-0
2014,Sistemas,14170274,H,3,5,1,75.50,30,2015-1
2014,Sistemas,14170274,H,4,6,0,90.83,24,2016-0
2014,Sistemas,14170274,H,5,2,2,42.50,24,2016-1
2014,Sistemas,14170274,H,7,2,1,60.67,25,2017-1
2014,Sistemas,14170274,H,8,6,0,87.50,19,2018-0
2014,Sistemas,14170274,H,9,7,1,78.00,13,2018-1
2014,Sistemas,14170275,H,1,6,0,86.17,39,2014-1
2014,Sistemas,14170275,H,2,5,1,70.33,35,2015-0
2014,Sistemas,14170275,H,3,7,0,89.29,28,2015-1
2014,Sistemas,14170276,H,1,6,3,56.89,42,2014-1
2014,Sistemas,14170276,H,2,3,1,63.75,40,2015-0
2014,Sistemas,14170276,H,3,5,0,86.80,35,2015-1
2014,Sistemas,14170276,H,4,5,0,88.60,30,2016-0
2014,Sistemas,14170276,H,5,6,0,89.00,24,2016-1
2014,Sistemas,14170276,H,6,7,1,74.38,18,2017-0
2014,Sistemas,14170276,H,7,6,1,74.29,13,2017-1
2014,Sistemas,14170276,H,8,5,1,71.17,9,2018-0
2014,Sistemas,14170276,H,9,6,1,71.57,4,2018-1
2014,Sistemas,14170276,H,10,4,2,56.67,2,2019-0
2014,Sistemas,14170276,H,11,2,2,43.25,2,2019-1
2014,Sistemas,14170276,H,12,2,1,60.33,1,2020-0
2014,Sistemas,14170277,H,1,6,2,66.88,41,2014-1
2014,Sistemas,14170278,H,1,6,0,84.83,39,2014-1
2014,Sistemas,14170278,H,2,7,0,87.43,32,2015-0
2014,Sistemas,14170278,H,3,5,1,71.00,28,2015-1
2014,Sistemas,14170279,H,1,6,1,76.14,40,2014-1
2014,Sistemas,14170279,H,2,5,1,70.00,36,2015-0
2014,Sistemas,14170279,H,3,1,0,75.00,35,2015-1
2014,Sistemas,14170279,H,4,5,1,74.00,31,2016-0
2014,Sistemas,14170279,H,5,5,2,62.71,28,2016-1
2014,Sistemas,14170279,H,6,7,1,74.75,22,2017-0
2014,Sistemas,14170279,H,7,3,0,84.67,19,2017-1
2014,Sistemas,14170279,H,8,5,2,62.86,16,2018-0
2014,Sistemas,14170279,H,9,5,0,89.20,11,2018-1
2014,Sistemas,14170279,H,10,6,0,86.67,5,2019-0
2014,Sistemas,14170279,H,11,5,0,95.00,0,2019-1
2014,Sistemas,14170280,H,1,6,0,84.50,39,2014-1
2014,Sistemas,14170280,H,2,6,0,86.33,33,2015-0
2014,Sistemas,14170280,H,3,3,1,69.50,31,2015-1
2014,Sistemas,14170280,H,4,5,1,71.33,27,2016-0
2014,Sistemas,14170280,H,5,3,0,88.00,24,2016-1
2014,Sistemas,14170280,H,6,2,0,79.50,22,2017-0
2014,Sistemas,14170280,H,7,5,0,89.20,17,2017-1
2014,Sistemas,14170280,H,8,7,0,87.29,10,2018-0
2014,Sistemas,14170280,H,9,7,0,89.29,3,2018-1
2014,Sistemas,14170280,H,10,3,0,95.67,0,2019-0
2014,Sistemas,14170281,H,1,6,0,87.17,39,2014-1
2014,Sistemas,14170281,H,2,6,1,70.00,34,2015-0
2014,Sistemas,14170281,H,3,2,1,56.67,33,2015-1
2014,Sistemas,14170281,H,4,6,2,65.00,29,2016-0
2014,Sistemas,14170281,H,6,5,0,87.40,25,2017-0
2014,Sistemas,14170281,H,7,5,2,62.71,22,2017-1
